Game,Move,White,Black,White_moved,Black_moved,move_detail_white,move_detail_black,Result,WhiteRank,BlackRank,white_rank_text,black_rank_text,statuss
156,8,dxc5,Bxc5,Take Pawn  ,Take Pawn  ,,,1/2-1/2,1518,1649,competente,competente,competente
156,9,Nb3,Be7,Moved,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,10,Nd4,Bd7,Moved,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,11,a3,b5,Moved,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,12,O-O,O-O,Castle  ,Castle  ,,,1/2-1/2,1518,1649,competente,competente,competente
156,13,Qf3,Nc6,Moved,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,14,Qg3,Re8,Moved,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,15,Nxc6,Bxc6,Take Knight   ,Take Knight  ,,,1/2-1/2,1518,1649,competente,competente,competente
156,16,Be5,b4,Moved,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,17,axb4,Qb6,Take Pawn  ,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,18,Bd4,Qb7,Moved,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,19,b3,Qxb4,Moved,Take Pawn  ,,,1/2-1/2,1518,1649,competente,competente,competente
156,20,Bxa6,Bb7,Take Pawn  ,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,21,Na2,Qa3,Moved,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,22,Bxb7,Rab8,Take Bishop   ,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,23,Nc3,Qb4,Moved,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,24,Bxd5,exd5,Take Pawn  ,Take Bishop  ,,,1/2-1/2,1518,1649,competente,competente,competente
156,25,Nxd5,Nh5,Take Pawn  ,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,26,Qe5,Bf6,Moved,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,27,Qxh5,Bxd4,Take Knight   ,Take Bishop  ,,,1/2-1/2,1518,1649,competente,competente,competente
156,28,Nxb4,Bxa1,Take Queen  ,Take Rook  ,,,1/2-1/2,1518,1649,competente,competente,competente
156,29,Na6,g6,Moved,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,30,Qa5,Re5,Moved,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,31,Qxa1,Rbb5,Take Bishop   ,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,32,Nc7,Ra5,Moved,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,33,Qd4,Rec5,Moved,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,34,Qd8+,Kg7,Check,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,35,Ne8+,Kh6,Check,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,36,Qh4+,Rh5,Check,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,37,Qf4+,Rhg5,Check,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,38,h4,Rf5,Moved,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
156,39,hxg5+,,Take Rook and check ,Moved,,,1/2-1/2,1518,1649,competente,competente,competente
157,1,b3,Nc6,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,2,Bb2,e5,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,3,d3,d5,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,4,Nd2,Nf6,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,5,g3,Bc5,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,6,h3,Qd6,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,7,e3,h6,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,8,a3,a6,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,9,Bg2,a5,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,10,Ne2,Bf5,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,11,g4,Bh7,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,12,Ng3,Qe6,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,13,Qb1,O-O,Moved,Castle  ,,,1/2-1/2,1645,1545,expert,expert,expert
157,14,Qa2,Bg6,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,15,O-O-O,Rfe8,Long Castle  ,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,16,Qa1,h5,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,17,gxh5,Nxh5,Take Pawn  ,Take Pawn  ,,,1/2-1/2,1645,1545,expert,expert,expert
157,18,Nxh5,Bxh5,Take Knight   ,Take Pawn  ,,,1/2-1/2,1645,1545,expert,expert,expert
157,19,Rdg1,Rad8,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,20,Bf3,Bxf3,Moved,Take Bishop  ,,,1/2-1/2,1645,1545,expert,expert,expert
157,21,Nxf3,Qf5,Take Bishop   ,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,22,Rg3,g6,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,23,Rhg1,e4,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,24,Nh4,Qxf2,Moved,Take Pawn  ,,,1/2-1/2,1645,1545,expert,expert,expert
157,25,Nxg6,Bxe3+,Take Pawn  ,Take Pawn and check ,,,1/2-1/2,1645,1545,expert,expert,expert
157,26,Kb1,fxg6,Moved,Take Knight  ,,,1/2-1/2,1645,1545,expert,expert,expert
157,27,Rxg6+,Kh7,Take Pawn and check ,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,28,Rg7+,Kh6,Check,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,29,Ka2,Qxc2,Moved,Take Pawn  ,,,1/2-1/2,1645,1545,expert,expert,expert
157,30,R1g6+,Kh5,Check,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,31,Rg4,Nd4,Moved,Moved,,,1/2-1/2,1645,1545,expert,expert,expert
157,32,Qg1,Qxb3+,Moved,Take Pawn and check ,,,1/2-1/2,1645,1545,expert,expert,expert
157,33,Kb1,Qxd3+,Moved,Take Pawn and check ,,,1/2-1/2,1645,1545,expert,expert,expert
157,34,Ka2,Qb3+,Moved,Check,,,1/2-1/2,1645,1545,expert,expert,expert
157,35,Kb1,Qd3+,Moved,Check,,,1/2-1/2,1645,1545,expert,expert,expert
157,36,Ka2,Qb3+,Moved,Check,,,1/2-1/2,1645,1545,expert,expert,expert
157,37,Kb1,Qd3+,Moved,Check,,,1/2-1/2,1645,1545,expert,expert,expert
158,1,d4,Nf6,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,2,Nc3,d5,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,3,Bf4,e6,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,4,e3,Be7,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,5,Bd3,O-O,Moved,Castle  ,,,1--0,1645,1518,expert,expert,expert
158,6,Kf1,Bd7,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,7,a3,Bd6,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,8,g3,Bxf4,Moved,Take Bishop  ,,,1--0,1645,1518,expert,expert,expert
158,9,gxf4,Bc6,Take Bishop   ,Moved,,,1--0,1645,1518,expert,expert,expert
158,10,Nf3,Nbd7,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,11,Nd2,a6,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,12,Kg2,h6,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,13,b3,Kh8,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,14,Qf3,b5,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,15,h4,Nb6,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,16,f5,exf5,Moved,Take Pawn  ,,,1--0,1645,1518,expert,expert,expert
158,17,Bxf5,Bd7,Take Pawn  ,Moved,,,1--0,1645,1518,expert,expert,expert
158,18,Bd3,Qe8,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,19,Qf4,Qe6,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,20,Ne2,Rfe8,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,21,Qxc7,Nc4,Take Pawn  ,Moved,,,1--0,1645,1518,expert,expert,expert
158,22,Nf3,Nb2,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,23,Ne5,Rec8,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,24,Qd6,Nxd3,Moved,Take Bishop  ,,,1--0,1645,1518,expert,expert,expert
158,25,cxd3,Qxd6,Take Knight   ,Take Queen  ,,,1--0,1645,1518,expert,expert,expert
158,26,Nxf7+,Kg8,Take Pawn and check ,Moved,,,1--0,1645,1518,expert,expert,expert
158,27,Nxd6,Rc6,Take Queen  ,Moved,,,1--0,1645,1518,expert,expert,expert
158,28,Nb7,Rc2,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,29,Nf4,Rb2,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,30,Nc5,Bf5,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,31,Rhg1,g5,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,32,hxg5,hxg5,Take Pawn  ,Take Pawn  ,,,1--0,1645,1518,expert,expert,expert
158,33,Kf1,g4,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,34,Nxd5,Nxd5,Take Pawn  ,Take Knight  ,,,1--0,1645,1518,expert,expert,expert
158,35,e4,Rd8,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,36,exf5,Nf6,Take Bishop   ,Moved,,,1--0,1645,1518,expert,expert,expert
158,37,Ne4,Kf7,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,38,Ng5+,Kg8,Check,Moved,,,1--0,1645,1518,expert,expert,expert
158,39,Rc1,Rxb3,Moved,Take Pawn  ,,,1--0,1645,1518,expert,expert,expert
158,40,Rc6,Rf8,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,41,Ne6,Re8,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,42,Nf4,Kf7,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,43,Rxa6,Rb1+,Take Pawn  ,Check,,,1--0,1645,1518,expert,expert,expert
158,44,Kg2,Rxg1+,Moved,Take Rook and check ,,,1--0,1645,1518,expert,expert,expert
158,45,Kxg1,Rd8,Take Rook  ,Moved,,,1--0,1645,1518,expert,expert,expert
158,46,Ra7+,Rd7,Check,Moved,,,1--0,1645,1518,expert,expert,expert
158,47,Rxd7+,Nxd7,Take Rook and check ,Take Rook  ,,,1--0,1645,1518,expert,expert,expert
158,48,Ng2,Kf6,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,49,Ne3,Kg5,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,50,Kg2,Kf4,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,51,Kf1,Nf6,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,52,Ke2,Ne8,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,53,Kd2,Nf6,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,54,Ke2,Kg5,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,55,Kd2,Kf4,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
158,56,Ke2,,Moved,Moved,,,1--0,1645,1518,expert,expert,expert
159,1,d4,g6,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,2,e4,Bg7,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,3,Nc3,a6,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,4,Nf3,d6,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,5,Bf4,h6,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,6,h3,e6,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,7,e5,d5,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,8,h4,Ne7,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,9,a3,b6,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,10,Bd3,Bb7,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,11,O-O,Nd7,Castle  ,Moved,,,1--0,1660,1723,expert,expert,expert
159,12,b4,b5,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,13,a4,c6,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,14,g4,Nb6,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,15,Qb1,Nc4,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,16,axb5,axb5,Take Pawn  ,Take Pawn  ,,,1--0,1660,1723,expert,expert,expert
159,17,Qc1,O-O,Moved,Castle  ,,,1--0,1660,1723,expert,expert,expert
159,18,Rxa8,Qxa8,Take Rook  ,Take Rook  ,,,1--0,1660,1723,expert,expert,expert
159,19,h5,g5,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,20,Bxg5,hxg5,Take Pawn  ,Take Bishop  ,,,1--0,1660,1723,expert,expert,expert
159,21,Nxg5,Bh6,Take Pawn  ,Moved,,,1--0,1660,1723,expert,expert,expert
159,22,Qf4,Qa3,Moved,Moved,,,1--0,1660,1723,expert,expert,expert
159,23,Bh7+,Kh8,Check,Moved,,,1--0,1660,1723,expert,expert,expert
159,24,Nxf7+,Rxf7,Take Pawn and check ,Take Knight  ,,,1--0,1660,1723,expert,expert,expert
159,25,Qxf7,Bg7,Take Rook  ,Moved,,,1--0,1660,1723,expert,expert,expert
159,26,Qxe7,Kxh7,Take Knight   ,Take Bishop  ,,,1--0,1660,1723,expert,expert,expert
159,27,h6,Kxh6,Moved,Take Pawn  ,,,1--0,1660,1723,expert,expert,expert
159,28,Qh4+,Kg6,Check,Moved,,,1--0,1660,1723,expert,expert,expert
159,29,Qh5#,,Check and Mate,Moved,,,1--0,1660,1723,expert,expert,expert
160,1,Nf3,d5,Moved,Moved,,,0-1,1714,1674,expert,expert,expert
160,2,d4,Nc6,Moved,Moved,,,0-1,1714,1674,expert,expert,expert
160,3,Nc3,Bf5,Moved,Moved,,,0-1,1714,1674,expert,expert,expert
160,4,Nh4,Bg6,Moved,Moved,,,0-1,1714,1674,expert,expert,expert
160,5,Nxg6,hxg6,Take Bishop   ,Take Knight  ,,,0-1,1714,1674,expert,expert,expert
160,6,e4,e6,Moved,Moved,,,0-1,1714,1674,expert,expert,expert
160,7,exd5,exd5,Take Pawn  ,Take Pawn  ,,,0-1,1714,1674,expert,expert,expert
160,8,Be2,Bd6,Moved,Moved,,,0-1,1714,1674,expert,expert,expert
160,9,Nxd5,Bxh2,Take Pawn  ,Take Pawn  ,,,0-1,1714,1674,expert,expert,expert
160,10,Bf3,Qd6,Moved,Moved,,,0-1,1714,1674,expert,expert,expert
160,11,Bf4,Bxf4,Moved,Take Bishop  ,,,0-1,1714,1674,expert,expert,expert
160,12,Rxh8,O-O-O,Take Rook  ,Long Castle  ,,,0-1,1714,1674,expert,expert,expert
160,13,c3,Na5,Moved,Moved,,,0-1,1714,1674,expert,expert,expert
160,14,Qa4,Qe6+,Moved,Check,,,0-1,1714,1674,expert,expert,expert
160,15,Kf1,Nc6,Moved,Moved,,,0-1,1714,1674,expert,expert,expert
160,16,Nxf4,Qf5,Moved,Moved,,,0-1,1714,1674,expert,expert,expert
160,17,Bxc6,bxc6,Take Knight   ,Take Bishop  ,,,0-1,1714,1674,expert,expert,expert
160,18,Qxc6,Qxf4,Take Pawn  ,Take Knight  ,,,0-1,1714,1674,expert,expert,expert
160,19,Rxg8,,Take Knight   ,Moved,,,0-1,1714,1674,expert,expert,expert
161,1,e4,d5,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,2,exd5,Qxd5,Take Pawn  ,Take Pawn  ,,,0-1,1577,1674,competente,competente,competente
161,3,d4,e5,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,4,Nc3,Qxd4,Moved,Take Pawn  ,,,0-1,1577,1674,competente,competente,competente
161,5,Qxd4,exd4,Take Queen  ,Take Queen  ,,,0-1,1577,1674,competente,competente,competente
161,6,Nd5,Bd6,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,7,Nf3,Nc6,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,8,Bb5,a6,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,9,Bd3,Nf6,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,10,Nxf6+,gxf6,Take Knight and check  ,Take Knight  ,,,0-1,1577,1674,competente,competente,competente
161,11,Bh6,Rg8,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,12,Nh4,Nb4,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,13,O-O-O,Nxd3+,Long Castle  ,Take Bishop and check ,,,0-1,1577,1674,competente,competente,competente
161,14,Rxd3,c5,Take Knight   ,Moved,,,0-1,1577,1674,competente,competente,competente
161,15,Re1+,Be6,Check,Moved,,,0-1,1577,1674,competente,competente,competente
161,16,Nf5,Bxh2,Moved,Take Pawn  ,,,0-1,1577,1674,competente,competente,competente
161,17,Ng7+,Kd7,Check,Moved,,,0-1,1577,1674,competente,competente,competente
161,18,g3,Bd5,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,19,f4,Bc4,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,20,Ra3,b5,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,21,Rf3,Bd5,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,22,Rd3,Bc4,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,23,Rf3,Rae8,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,24,Nxe8,Rxe8,Take Rook  ,Take Knight  ,,,0-1,1577,1674,competente,competente,competente
161,25,Rxe8,Kxe8,Take Rook  ,Take Knight  ,,,0-1,1577,1674,competente,competente,competente
161,26,b3,Bd5,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,27,Rd3,Be4,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,28,Rd1,Bxg3,Moved,Take Pawn  ,,,0-1,1577,1674,competente,competente,competente
161,29,Rg1,Bf2,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,30,Rg8+,Kd7,Check,Moved,,,0-1,1577,1674,competente,competente,competente
161,31,Rg7,Be3+,Moved,Check,,,0-1,1577,1674,competente,competente,competente
161,32,Kd1,Ke8,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,33,Rg8+,Kd7,Check,Moved,,,0-1,1577,1674,competente,competente,competente
161,34,Rf8,Bd5,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,35,Rh8,Bf3+,Moved,Check,,,0-1,1577,1674,competente,competente,competente
161,36,Ke1,Be4,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,37,Rf8,Ke6,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,38,Rc8,Kd6,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,39,Bf8+,Kd7,Check,Moved,,,0-1,1577,1674,competente,competente,competente
161,40,Rb8,Bxf4,Moved,Take Pawn  ,,,0-1,1577,1674,competente,competente,competente
161,41,Rb6,Bxc2,Moved,Take Pawn  ,,,0-1,1577,1674,competente,competente,competente
161,42,Bxc5,Be5,Take Pawn  ,Moved,,,0-1,1577,1674,competente,competente,competente
161,43,Rxa6,Be4,Take Pawn  ,Moved,,,0-1,1577,1674,competente,competente,competente
161,44,Rb6,Bc6,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,45,Kd2,f5,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,46,Kd3,Kc7,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
161,47,Ra6,Be4+,Moved,Check,,,0-1,1577,1674,competente,competente,competente
161,48,Kd2,Kd7,Moved,Moved,,,0-1,1577,1674,competente,competente,competente
162,1,e4,e5,Moved,Moved,,,1--0,1763,1665,expert,expert,expert
162,2,Nf3,Nc6,Moved,Moved,,,1--0,1763,1665,expert,expert,expert
162,3,Bc4,Na5,Moved,Moved,,,1--0,1763,1665,expert,expert,expert
162,4,Bxf7+,Kxf7,Take Pawn and check ,Take Bishop  ,,,1--0,1763,1665,expert,expert,expert
162,5,Nxe5+,Ke6,Take Pawn and check ,Moved,,,1--0,1763,1665,expert,expert,expert
162,6,d4,Nf6,Moved,Moved,,,1--0,1763,1665,expert,expert,expert
162,7,Bg5,d6,Moved,Moved,,,1--0,1763,1665,expert,expert,expert
162,8,Ng4,Kf7,Moved,Moved,,,1--0,1763,1665,expert,expert,expert
162,9,O-O,Bxg4,Castle  ,Take Knight  ,,,1--0,1763,1665,expert,expert,expert
162,10,f3,Bc8,Moved,Moved,,,1--0,1763,1665,expert,expert,expert
162,11,Qe1,b6,Moved,Moved,,,1--0,1763,1665,expert,expert,expert
162,12,e5,dxe5,Moved,Take Pawn  ,,,1--0,1763,1665,expert,expert,expert
162,13,dxe5,Qd4+,Take Pawn  ,Check,,,1--0,1763,1665,expert,expert,expert
162,14,Kh1,Qxb2,Moved,Take Pawn  ,,,1--0,1763,1665,expert,expert,expert
162,15,Nd2,h6,Moved,Moved,,,1--0,1763,1665,expert,expert,expert
162,16,Bxf6,gxf6,Take Knight   ,Take Bishop  ,,,1--0,1763,1665,expert,expert,expert
162,17,exf6,Ba6,Take Pawn  ,Moved,,,1--0,1763,1665,expert,expert,expert
162,18,Qg3,Bxf1,Moved,Take Rook  ,,,1--0,1763,1665,expert,expert,expert
162,19,Qxc7+,Kxf6,Take Pawn and check ,Take Pawn  ,,,1--0,1763,1665,expert,expert,expert
162,20,Ne4+,Kg6,Check,Moved,,,1--0,1763,1665,expert,expert,expert
162,21,Rd1,Bc4,Moved,Moved,,,1--0,1763,1665,expert,expert,expert
162,22,Qg3+,Kh7,Check,Moved,,,1--0,1763,1665,expert,expert,expert
162,23,Rd7+,Bg7,Check,Moved,,,1--0,1763,1665,expert,expert,expert
162,24,Ng5+,hxg5,Check,Take Knight  ,,,1--0,1763,1665,expert,expert,expert
162,25,Qh3+,Kg8,Check,Moved,,,1--0,1763,1665,expert,expert,expert
163,1,c4,c5,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,2,Nc3,Nc6,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,3,g3,Nf6,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,4,Bg2,d6,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,5,e3,Bf5,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,6,d3,Qa5,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,7,Ne2,e5,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,8,O-O,O-O-O,Castle  ,Long Castle  ,,,0-1,1518,1665,competente,competente,competente
163,9,a3,Kb8,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,10,d4,Ne7,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,11,d5,h6,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,12,Bd2,Qb6,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,13,b3,g5,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,14,f3,Bg7,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,15,e4,Bd7,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,16,Rb1,Qa6,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,17,a4,Bf8,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,18,Be3,Bg7,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,19,Qc2,Nh5,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,20,Nb5,f5,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,21,Nec3,f4,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,22,Bf2,Nf6,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,23,b4,Rc8,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,24,bxc5,dxc5,Take Pawn  ,Take Pawn  ,,,0-1,1518,1665,competente,competente,competente
163,25,d6,Nc6,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,26,Nc7,b6,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,27,Nxa6+,Ka8,Take Queen and check ,Moved,,,0-1,1518,1665,competente,competente,competente
163,28,Nd5,Nxd5,Moved,Take Knight  ,,,0-1,1518,1665,competente,competente,competente
163,29,cxd5,Nd4,Take Knight   ,Moved,,,0-1,1518,1665,competente,competente,competente
163,30,Bxd4,exd4,Take Knight   ,Take Bishop  ,,,0-1,1518,1665,competente,competente,competente
163,31,Nc7+,Rxc7,Check,Take Knight  ,,,0-1,1518,1665,competente,competente,competente
163,32,dxc7,Be5,Take Rook  ,Moved,,,0-1,1518,1665,competente,competente,competente
163,33,a5,Bxc7,Moved,Take Pawn  ,,,0-1,1518,1665,competente,competente,competente
163,34,axb6,Bxb6,Take Pawn  ,Take Pawn  ,,,0-1,1518,1665,competente,competente,competente
163,35,Rxb6,axb6,Take Bishop   ,Take Pawn  ,,,0-1,1518,1665,competente,competente,competente
163,36,Ra1+,Kb7,Check,Moved,,,0-1,1518,1665,competente,competente,competente
163,37,Qc4,Rb8,Moved,Moved,,,0-1,1518,1665,competente,competente,competente
163,38,Qa6+,Kc7,Check,Moved,,,0-1,1518,1665,competente,competente,competente
163,39,Qa7+,,Check,Moved,,,0-1,1518,1665,competente,competente,competente
164,1,b3,d6,Moved,Moved,,,0-1,1656,1729,expert,expert,expert
164,2,g3,f6,Moved,Moved,,,0-1,1656,1729,expert,expert,expert
164,3,Bh3,c5,Moved,Moved,,,0-1,1656,1729,expert,expert,expert
164,4,Bxc8,Kxc8,Take Bishop   ,Take Bishop  ,,,0-1,1656,1729,expert,expert,expert
164,5,Qg2,Nc6,Moved,Moved,,,0-1,1656,1729,expert,expert,expert
164,6,h4,b6,Moved,Moved,,,0-1,1656,1729,expert,expert,expert
164,7,Qh3+,Kb8,Check,Moved,,,0-1,1656,1729,expert,expert,expert
164,8,a3,Nd4,Moved,Moved,,,0-1,1656,1729,expert,expert,expert
164,9,Bxd4,cxd4,Take Knight   ,Take Bishop  ,,,0-1,1656,1729,expert,expert,expert
164,10,O-O-O,Rc8,Long Castle  ,Moved,,,0-1,1656,1729,expert,expert,expert
164,11,d3,Qf7,Moved,Moved,,,0-1,1656,1729,expert,expert,expert
164,12,Kb2,e5,Moved,Moved,,,0-1,1656,1729,expert,expert,expert
164,13,f3,Qc7,Moved,Moved,,,0-1,1656,1729,expert,expert,expert
164,14,Rc1,g6,Moved,Moved,,,0-1,1656,1729,expert,expert,expert
164,15,Qe6,Bh6,Moved,Moved,,,0-1,1656,1729,expert,expert,expert
164,16,Qxf6,Qd7,Take Pawn  ,Moved,,,0-1,1656,1729,expert,expert,expert
164,17,h5,Bxc1+,Moved,Take Rook and check ,,,0-1,1656,1729,expert,expert,expert
164,18,Rxc1,gxh5,Take Bishop   ,Take Pawn  ,,,0-1,1656,1729,expert,expert,expert
164,19,Qh4,Qf5,Moved,Moved,,,0-1,1656,1729,expert,expert,expert
164,20,Nd2,Ng6,Moved,Moved,,,0-1,1656,1729,expert,expert,expert
